,ip,nb_www,nb_com,nb_dslash,http_in_path,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_extRedirection,ratio_extErrors,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,popup_window,safe_anchor,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,f1,f2,f4,f5,f6,f7,f8,f10,f11,f14,f16,f18,f25,f26,f27
4301,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,293,0.863481229,0.136518771,0.05,0.2,1,0.0,25.0,75.0,0,0.0,0,0,1,0,751,6919,486123,0,0,4,27,18,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
8541,1,0,0,0,0,0,0,0,3,1,1,0,7,2,2,4,2,9,9,8,5.142857143,6.5,4.6,0,1,0,0,0,0,26,0.961538462,0.038461538,1.0,0.0,0,100.0,100.0,0.0,0,80.0,0,0,0,0,285,10674,23,0,1,8,54,18,3,1,0,0,0,0,0,5,1,0,True,0.1111111111111111,0.0
946,0,0,0,0,0,0,0,0,2,0,1,0,2,0,8,8,0,15,15,0,11.5,11.5,0.0,0,1,0,0,0,0,92,0.130434783,0.869565217,0.55,0.0,1,0.0,9.090909091,90.90909091,0,21.73913043,0,1,1,0,371,7298,2605916,0,0,5,36,28,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
8718,0,1,0,0,0,0,0,0,3,0,1,0,8,3,2,3,2,11,11,6,4.5,7.0,3.666666667,0,0,0,0,0,0,75,0.6,0.4,0.0,0.433333333,0,25.0,37.5,62.5,0,56.0,0,1,0,0,816,9044,3332,0,1,6,54,19,3,0,0,0,0,0,3,4,1,0,False,0.018518518518518517,0.0
5589,0,1,0,0,0,0,0,0,2,1,0,0,3,3,3,3,0,6,6,0,5.0,5.0,0.0,0,0,0,0,0,0,242,0.966942149,0.033057851,0.125,0.125,0,90.90909091,93.93939394,6.060606061,0,0.0,0,0,1,0,191,8576,1715731,0,0,5,29,21,2,1,0,0,0,0,0,3,1,0,False,0.0,0.0
6010,0,1,0,0,0,0,0,0,3,0,0,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,62,0.919354839,0.080645161,0.4,0.2,0,71.42857143,100.0,0.0,0,50.0,0,1,0,0,287,4827,0,0,0,1,35,27,3,0,0,0,0,0,0,3,1,0,False,0.0,0.0
11182,1,1,0,0,0,0,0,0,2,0,0,0,5,6,2,3,2,32,19,32,13.2,11.0,14.66666667,0,0,0,0,0,0,30,0.966666667,0.033333333,0.0,0.0,0,100.0,80.0,20.0,0,100.0,0,1,0,0,77,5766,0,0,1,2,81,27,2,0,0,0,0,0,0,5,1,0,False,0.25925925925925924,0.0
5831,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,265,0.924528302,0.075471698,0.4,0.0,1,73.07692308,97.05882353,2.941176471,0,10.0,0,0,0,0,0,-1,745423,0,0,4,21,13,2,0,0,0,0,0,0,3,1,0,False,0.09523809523809523,0.15384615384615385
9212,0,0,0,0,0,0,0,0,2,0,0,0,2,6,7,7,0,13,13,0,10.0,10.0,0.0,0,0,0,0,0,0,180,0.227777778,0.772222222,0.014388489,0.007194245,1,3.636363636,0.0,100.0,0,28.57142857,0,1,1,0,645,1546,4669,0,1,2,33,25,2,0,0,0,0,0,0,3,1,0,False,0.12121212121212122,0.16
2709,0,1,1,0,0,0,0,0,3,0,1,0,8,4,3,4,3,8,4,8,5.5,4.0,5.714285714,1,0,0,1,0,0,21,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,1,0,0,0,2344,13667,0,1,6,63,7,3,2,0,1,0,1,0,4,1,0,True,0.031746031746031744,0.0
10362,0,0,0,0,0,0,0,0,2,1,0,0,10,4,4,5,4,14,5,14,7.7,5.0,8.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,21,3632,0,0,1,0,102,13,2,1,0,0,0,0,1,10,1,0,False,0.049019607843137254,0.0
2888,0,0,0,0,0,0,0,0,2,0,0,0,7,1,2,8,2,8,8,7,4.428571429,8.0,3.833333333,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,0.0,1,1,0,0,313,1877,0,0,1,0,47,11,2,0,0,0,0,0,1,6,1,0,False,0.0,0.0
7761,0,0,0,0,0,0,0,0,1,0,0,0,6,2,3,15,3,15,15,7,6.5,15.0,4.8,0,0,0,0,0,0,23,0.826086957,0.173913043,0.0,0.0,0,66.66666667,100.0,0.0,0,40.0,0,1,1,0,302,2619,840734,0,0,4,55,19,1,4,0,0,0,0,0,3,1,0,False,0.09090909090909091,0.0
5079,0,0,0,0,0,0,0,0,1,0,0,0,5,0,5,6,5,10,10,6,7.2,8.333333333,5.5,0,0,0,0,0,0,34,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,1,1,0,316,-1,0,0,1,0,51,31,1,2,0,0,0,0,0,4,1,0,False,0.0196078431372549,0.03225806451612903
4872,0,0,0,0,0,0,0,0,1,0,0,0,5,1,5,15,5,15,15,7,7.6,15.0,5.75,0,0,0,0,0,0,18,0.888888889,0.111111111,0.0,0.0,0,50.0,100.0,0.0,0,80.0,0,0,0,0,1220,4624,1372238,0,0,5,55,19,1,3,0,0,0,0,0,4,1,0,True,0.0,0.0
1582,0,0,0,0,0,0,0,0,2,1,0,0,6,1,3,4,3,13,8,13,7.5,6.333333333,8.666666667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,0,377,0,0,1,0,60,24,2,2,0,0,0,0,0,4,1,0,False,0.16666666666666666,0.0
64,0,0,0,0,0,0,0,0,3,0,1,0,4,1,1,1,0,15,15,0,6.25,6.25,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,230,5614,0,0,0,5,40,32,4,0,0,0,0,0,0,2,1,0,True,0.125,0.15625
3482,0,0,0,0,0,0,0,0,1,0,0,0,1,1,19,19,0,19,19,0,19.0,19.0,0.0,0,0,0,0,0,0,184,0.913043478,0.086956522,0.625,0.0,0,91.66666667,0.0,0.0,0,46.15384615,0,1,1,0,363,2,0,0,1,0,30,23,1,0,0,0,0,0,0,2,1,0,False,0.0,0.0
11393,1,0,1,0,0,0,1,0,3,1,0,0,8,2,1,1,0,32,32,0,8.375,8.375,0.0,0,0,0,0,0,2,1,0.0,1.0,0.0,0.0,0,0.0,0.0,100.0,0,0.0,0,0,0,0,273,-1,0,0,1,0,85,77,7,1,0,0,0,0,0,3,1,0,False,0.29411764705882354,0.3246753246753247
6307,0,0,0,0,0,0,0,0,3,1,0,0,13,1,2,4,2,12,12,6,4.692307692,7.0,4.0,0,0,0,0,0,0,39,0.128205128,0.871794872,0.352941176,0.0,1,0.0,14.28571429,85.71428571,0,0.0,0,1,0,0,842,2079,3621446,0,0,4,84,27,3,7,0,0,0,0,0,5,1,0,False,0.10714285714285714,0.1111111111111111
9209,0,1,0,0,0,0,0,0,3,0,0,0,6,3,3,3,3,12,12,7,5.166666667,7.5,4.0,0,0,0,0,0,0,119,0.966386555,0.033613445,0.5,0.0,0,0.0,98.55072464,1.449275362,0,0.0,0,1,0,0,1269,-1,0,0,0,3,47,20,3,0,0,0,0,0,1,4,1,0,False,0.0,0.0
5851,1,0,1,0,0,0,1,0,3,0,0,0,11,3,2,3,2,17,13,17,8.363636364,8.75,8.142857143,0,0,0,0,0,0,51,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,1,1,0,25,3992,5697976,0,1,0,117,42,4,0,0,1,2,3,2,5,1,0,False,0.2222222222222222,0.0
3650,0,0,0,0,0,0,0,0,2,0,0,0,3,4,9,9,9,12,12,9,10.0,10.5,9.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,373,1819,81401,0,1,1,45,26,2,0,0,0,0,0,0,4,1,0,True,0.13333333333333333,0.11538461538461539
9928,0,0,0,0,0,0,0,0,3,1,0,0,8,0,2,8,2,10,8,10,6.125,8.0,5.5,3,0,0,0,0,0,5,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,0.0,0,1,0,0,464,1728,0,0,1,3,68,21,3,1,0,0,0,0,0,7,1,0,False,0.014705882352941176,0.047619047619047616
86,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,181,0.546961326,0.453038674,0.085365854,0.0,1,0.0,11.62790698,88.37209302,0,81.03448276,0,1,1,0,2470,2277,2426481,0,0,3,32,23,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
10328,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,171,0.748538012,0.251461988,0.093023256,0.0,1,88.23529412,34.09090909,65.90909091,0,44.44444444,0,1,1,0,34,5810,0,0,0,2,30,22,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
10131,0,1,0,0,0,0,0,0,2,0,0,0,5,4,3,3,6,10,10,9,6.8,6.5,7.0,0,0,0,0,0,0,95,0.863157895,0.136842105,0.0,0.0,0,90.47619048,0.0,100.0,0,28.57142857,0,0,0,0,297,9201,684,0,0,6,49,18,2,1,0,0,0,0,0,4,1,0,False,0.0,0.0
1916,0,0,0,0,0,0,0,0,1,1,0,0,4,0,2,2,4,6,6,6,4.5,4.0,5.0,0,0,0,0,0,0,4,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,100.0,0,1,0,0,77,289,0,0,1,0,33,13,1,1,0,0,0,0,0,4,1,0,True,0.0,0.0
7555,0,1,2,0,0,1,0,0,2,0,0,0,9,4,3,3,3,10,7,10,6.555555556,5.0,7.0,1,0,0,0,0,0,73,0.410958904,0.589041096,0.0,0.0,1,0.0,0.0,100.0,0,37.5,0,0,1,0,139,227,0,0,1,0,79,15,2,0,0,0,0,0,1,9,1,0,False,0.0,0.0
4046,1,0,0,0,0,0,0,0,1,0,0,0,4,1,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,30,0.966666667,0.033333333,0.0,0.0,0,100.0,80.0,20.0,0,100.0,0,1,0,0,77,5767,0,0,1,2,77,23,1,0,0,0,0,0,0,5,1,0,False,0.2597402597402597,0.0
9957,0,0,0,0,0,0,0,0,2,0,0,0,7,0,2,2,3,10,9,10,6.142857143,5.5,6.4,0,1,0,0,0,0,562,0.934163701,0.065836299,0.594594595,0.054054054,0,100.0,100.0,0.0,0,77.01863354,0,0,1,0,901,7133,12,0,1,7,61,16,2,0,0,0,0,0,3,4,1,0,True,0.0,0.0
7143,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,141,0.879432624,0.120567376,0.117647059,0.176470588,1,50.0,50.0,50.0,0,0.0,0,1,0,0,120,1340,1624160,0,0,2,24,15,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
10403,0,0,0,0,0,0,0,0,1,0,1,0,2,0,3,3,7,7,3,7,5.0,3.0,7.0,0,0,0,0,0,0,32,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,0.0,0,1,0,0,0,-1,3514,0,1,9,22,6,1,0,0,0,0,0,0,3,1,0,True,0.045454545454545456,0.0
1863,0,1,0,0,0,0,0,0,2,0,0,0,11,4,2,3,2,9,7,9,5.0,5.0,5.0,0,0,0,0,0,0,159,0.899371069,0.100628931,0.125,0.0,1,63.63636364,66.66666667,33.33333333,0,18.18181818,0,1,0,0,280,7217,205950,0,0,5,77,14,2,6,0,0,0,0,0,6,1,0,True,0.07792207792207792,0.0
3669,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,29,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,1,1,0,154,2402,6428932,0,0,0,32,24,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
7331,0,0,0,0,0,0,0,0,2,0,1,0,2,0,8,8,0,12,12,0,10.0,10.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0.846153846,0.615384615,1,0.0,0.0,0.0,0,14.28571429,0,1,0,0,374,7295,0,0,1,5,34,25,2,0,0,0,0,0,0,3,1,0,True,0.11764705882352941,0.16
5913,0,1,0,0,0,0,0,0,2,0,0,0,3,3,2,3,2,7,7,2,4.0,5.0,2.0,0,0,0,0,0,0,52,0.673076923,0.326923077,0.0,0.117647059,1,64.70588235,0.0,100.0,0,79.16666667,0,0,0,0,672,5901,58597,0,0,4,27,15,2,0,0,0,0,0,0,4,1,0,True,0.0,0.0
8143,1,0,0,0,0,0,0,0,3,0,0,0,6,9,3,10,3,32,10,32,10.66666667,10.0,10.8,0,0,0,0,0,0,4,0.75,0.25,1.0,0.0,0,100.0,0.0,0.0,0,0.0,0,1,0,1,0,-1,0,0,1,0,83,17,3,0,0,0,0,0,0,6,1,0,False,0.24096385542168675,0.0
4732,0,0,0,0,0,0,1,0,2,0,0,0,2,0,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,24,0.0,1.0,0.333333333,0.0,1,0.0,0.0,100.0,0,0.0,0,1,0,0,131,7174,2728469,0,1,1,20,13,2,0,0,0,0,0,0,2,1,0,False,0.0,0.0
11346,0,0,0,0,0,0,0,0,2,0,0,0,4,0,6,6,0,7,7,0,6.5,6.5,0.0,0,0,0,0,0,0,23,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,100.0,0,1,0,0,291,804,0,0,1,2,41,33,2,2,0,0,0,0,0,3,1,0,False,0.0975609756097561,0.12121212121212122
445,0,0,0,0,0,0,0,0,3,0,1,0,9,1,2,4,2,47,12,47,9.888888889,8.0,10.42857143,1,0,0,0,0,2,81,0.456790123,0.543209877,0.977272727,0.0,0,80.0,100.0,0.0,0,0.0,0,1,0,0,351,14,0,0,0,0,109,21,4,0,1,1,0,1,0,4,1,0,True,0.06422018348623854,0.0
2722,0,1,0,0,0,0,0,0,2,1,0,0,4,3,2,3,2,7,7,2,4.25,5.0,2.0,0,0,0,0,0,0,202,0.935643564,0.064356436,0.0,0.230769231,1,87.5,100.0,0.0,0,18.18181818,0,1,1,0,325,2232,5487783,0,1,4,33,21,2,1,0,0,0,0,0,4,1,0,True,0.0,0.0
9043,0,1,0,0,0,0,0,0,3,0,0,0,11,5,3,3,3,17,17,17,9.818181818,10.0,9.777777778,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,1,0,244,7791,129860,0,0,5,129,25,3,3,0,0,0,0,0,7,1,0,False,0.0,0.0
1248,0,0,0,0,0,0,0,0,1,0,0,0,2,1,5,6,5,6,6,5,5.5,6.0,5.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,1,0,-1,9213096,0,1,0,24,10,1,0,0,0,0,0,0,4,1,0,False,0.08333333333333333,0.0
4818,0,0,0,0,0,0,1,0,2,0,0,0,2,0,8,8,0,15,15,0,11.5,11.5,0.0,0,1,0,0,0,0,24,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0,1,0,1,0,6381,0,0,1,3,35,27,2,0,0,0,0,0,0,2,1,0,True,0.11428571428571428,0.14814814814814814
1304,0,0,0,0,0,0,0,0,2,0,0,0,5,0,2,2,4,9,9,7,5.8,5.5,6.0,0,1,0,0,0,0,686,0.896501458,0.103498542,0.704225352,0.253521127,0,100.0,100.0,0.0,0,61.62162162,0,0,1,0,901,7133,12,0,0,7,45,16,2,0,0,0,0,0,1,4,1,0,True,0.0,0.0
4260,0,1,0,0,0,0,0,0,2,0,0,0,6,4,3,3,3,9,9,7,5.833333333,6.0,5.75,0,0,0,0,0,0,178,0.97752809,0.02247191,0.0,0.0,1,88.23529412,100.0,0.0,0,100.0,0,0,1,0,537,8355,27711,0,0,5,51,17,2,2,0,0,0,0,0,4,1,0,False,0.0,0.0
7553,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,3,4,8,3,8,5.0,3.0,6.333333333,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,1,0,5021,578487,0,1,3,43,13,4,0,0,0,0,0,0,4,1,0,True,0.0,0.0
6286,0,1,0,0,0,0,0,0,2,0,0,0,5,4,3,3,4,20,20,10,9.0,11.5,7.333333333,0,0,0,0,0,0,177,0.830508475,0.169491525,0.066666667,0.0,1,66.66666667,0.0,100.0,0,22.72727273,0,1,0,0,327,6977,1264128,0,0,4,61,28,2,2,0,0,0,0,0,4,1,0,False,0.0,0.0
10447,1,0,0,0,0,0,0,0,3,1,0,0,7,4,3,3,6,32,7,32,10.85714286,5.25,18.33333333,0,0,0,0,0,0,31,0.032258065,0.967741935,0.1,0.033333333,0,0.0,0.0,100.0,0,0.0,0,0,1,0,79,1016,1211946,0,1,2,94,28,3,1,0,0,0,0,0,6,1,0,False,0.24468085106382978,0.0
3369,0,1,1,0,0,0,0,0,2,0,0,0,12,5,3,3,3,13,8,13,6.083333333,5.5,6.2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,354,6950,0,0,1,0,96,16,2,4,0,0,0,0,1,8,1,0,False,0.0,0.0
8179,0,0,0,0,0,0,0,0,2,0,0,0,3,1,2,2,5,7,7,5,4.666666667,4.5,5.0,0,0,0,0,0,0,52,0.865384615,0.134615385,0.285714286,0.0,1,92.85714286,100.0,0.0,0,16.66666667,0,0,1,0,464,7816,210,0,0,7,28,14,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
3086,0,0,0,0,0,0,0,0,2,1,0,0,12,2,2,14,2,14,14,13,6.333333333,14.0,5.636363636,4,0,0,0,0,0,6,0.333333333,0.666666667,0.0,0.0,1,50.0,0.0,100.0,0,0.0,0,1,0,0,139,4609,0,0,1,3,97,17,2,1,0,1,0,1,0,9,1,0,False,0.0,0.0
1494,0,0,0,0,0,0,1,0,2,0,0,0,2,0,6,6,0,7,7,0,6.5,6.5,0.0,0,0,0,0,0,0,12,0.0,1.0,0.583333333,0.0,1,0.0,0.0,100.0,0,0.0,0,1,0,0,252,7446,0,0,1,1,24,17,2,0,0,0,0,0,0,2,1,0,False,0.0,0.0
2800,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,116,0.862068966,0.137931034,0.0,0.0,1,94.44444444,100.0,0.0,0,12.5,0,1,0,0,714,6591,185080,0,0,3,27,19,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
10239,0,0,0,0,0,0,0,0,3,0,0,0,8,3,3,6,3,11,11,9,6.5,8.5,5.833333333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,1,0,0,12874,2232,0,0,6,71,22,3,0,0,0,0,0,1,6,1,0,True,0.056338028169014086,0.0
10513,1,1,0,0,0,0,0,0,2,1,0,0,10,11,2,3,2,32,11,32,8.6,7.0,9.0,3,0,0,0,0,0,88,0.897727273,0.102272727,0.555555556,0.222222222,0,85.71428571,100.0,0.0,0,85.71428571,0,1,0,0,146,2046,0,0,1,0,106,19,2,1,0,0,0,0,0,9,1,0,False,0.18867924528301888,0.0
7739,0,0,0,0,0,0,0,0,3,0,0,0,9,0,2,2,3,15,7,15,6.555555556,4.5,7.142857143,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,1,0,14,8751,19173,0,0,5,79,14,3,0,0,0,0,0,2,6,1,0,True,0.0,0.0
7344,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,16,0,16,16,0,16.0,16.0,0.0,0,0,0,0,0,0,29,0.75862069,0.24137931,0.428571429,0.0,1,57.14285714,50.0,50.0,0,60.0,0,1,1,0,202,4912,10421238,0,0,2,29,20,1,0,0,0,0,0,0,3,1,0,True,0.0,0.0
3666,0,0,0,0,0,0,0,0,2,0,0,0,9,0,2,2,3,10,10,10,6.333333333,6.0,6.428571429,0,0,0,0,0,0,110,0.9,0.1,0.363636364,0.0,0,100.0,100.0,0.0,0,21.42857143,0,0,0,0,406,6168,3204,0,0,5,77,17,2,0,0,0,0,0,5,4,1,0,True,0.03896103896103896,0.0
3474,1,0,1,0,1,1,0,0,3,0,0,0,19,6,2,2,2,21,2,21,5.210526316,2.0,5.388888889,2,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,333,-1,24,0,0,9,129,6,4,2,0,1,2,3,2,3,1,2,False,0.12403100775193798,0.0
10045,0,0,0,0,0,0,0,0,2,0,0,0,5,1,2,2,3,8,4,8,4.2,3.0,5.0,0,0,0,0,0,0,18,0.722222222,0.277777778,1.0,0.0,0,100.0,0.0,0.0,0,0.0,0,1,0,0,176,7494,1141553,0,1,4,36,11,2,1,0,0,0,0,0,4,1,0,False,0.0,0.0
2468,0,1,0,0,0,0,0,0,3,0,0,0,4,5,3,3,4,11,11,7,6.25,7.0,5.5,0,0,0,0,0,0,59,0.983050847,0.016949153,0.0,0.0,0,100.0,100.0,0.0,0,66.66666667,0,1,1,0,712,6957,0,0,0,3,39,19,3,0,0,0,0,0,0,3,1,0,False,0.0,0.0
4602,0,0,0,0,0,0,0,0,1,1,0,0,3,0,4,7,4,7,7,7,6.0,7.0,5.5,0,0,0,0,0,0,34,0.588235294,0.411764706,0.071428571,0.0,0,100.0,0.0,0.0,0,0.0,0,1,1,0,50,1777,2408885,0,1,3,33,11,1,1,0,0,0,0,0,4,1,0,True,0.0,0.0
3121,0,1,0,0,0,0,0,0,3,0,0,0,5,3,3,3,3,12,12,10,7.4,7.5,7.333333333,1,0,0,0,0,0,31,0.064516129,0.935483871,0.344827586,0.206896552,1,0.0,0.0,0.0,0,8.333333333,0,1,1,0,225,140,0,0,1,0,53,20,3,0,0,0,0,0,0,4,1,0,True,0.0,0.0
6702,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,122,0.926229508,0.073770492,0.222222222,0.0,0,94.59459459,100.0,0.0,0,12.5,0,1,1,0,111,6828,0,0,0,1,32,24,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
539,0,0,0,0,0,0,0,0,2,0,0,0,2,1,11,11,0,12,12,0,11.5,11.5,0.0,0,0,0,0,0,0,30,0.7,0.3,0.444444444,0.0,1,87.5,100.0,0.0,0,0.0,0,1,1,0,0,-1,0,0,1,0,35,27,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
6630,0,0,0,0,0,0,0,0,1,1,0,0,13,4,2,9,2,10,9,10,6.538461538,9.0,6.333333333,4,0,0,0,0,0,27,0.888888889,0.111111111,0.0,0.0,1,87.5,0.0,0.0,0,100.0,0,1,1,0,233,3053,0,0,1,2,110,13,1,2,0,1,0,2,2,9,1,0,False,0.045454545454545456,0.0
3522,0,0,0,0,0,0,0,0,3,1,0,0,12,1,3,4,3,10,8,10,4.916666667,6.0,4.555555556,0,0,0,0,0,0,31,0.870967742,0.129032258,0.0,0.0,0,55.55555556,100.0,0.0,0,100.0,0,1,0,0,320,1871,7627796,0,1,1,85,26,4,3,0,0,0,0,0,10,1,0,False,0.0,0.0
165,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,323,0.959752322,0.040247678,0.0,0.153846154,1,97.5308642,94.73684211,5.263157895,0,46.66666667,0,0,1,0,302,2254,219358,0,0,4,24,15,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
7074,0,0,0,0,0,0,0,0,1,1,1,0,4,0,3,3,4,7,7,6,5.0,5.0,5.0,0,0,0,0,0,0,87,0.988505747,0.011494253,0.0,1.0,0,100.0,87.5,12.5,0,100.0,0,1,1,0,68,7967,0,0,1,1,34,15,1,1,0,0,0,0,0,4,1,0,False,0.11764705882352941,0.0
4593,0,0,0,0,0,0,0,0,2,0,0,0,4,8,3,3,6,383,8,383,100.0,5.5,194.5,1,0,0,0,0,0,7,0.571428571,0.428571429,0.0,0.666666667,0,33.33333333,100.0,0.0,0,0.0,0,1,0,0,371,4012,2073764,0,1,3,415,16,2,1,0,0,0,0,0,4,1,0,False,0.12289156626506025,0.0
3273,0,1,0,0,0,0,0,0,2,1,0,0,14,8,3,3,4,15,15,13,7.714285714,9.0,7.5,4,0,0,0,0,0,46,0.913043478,0.086956522,0.25,0.0,0,91.66666667,100.0,0.0,0,25.0,0,1,1,0,57,4325,10052070,0,1,1,133,23,2,1,0,0,0,0,1,13,1,0,False,0.03759398496240601,0.0
8063,0,1,0,0,0,0,0,0,2,0,0,0,4,3,3,3,6,12,10,12,7.75,6.5,9.0,0,0,0,0,0,0,105,0.733333333,0.266666667,0.392857143,0.0,0,90.47619048,0.0,100.0,0,19.35483871,0,0,0,0,294,9204,688,0,0,6,45,18,2,0,0,0,0,0,0,4,1,0,False,0.0,0.0
3261,0,0,1,0,0,0,0,0,3,0,0,0,8,0,3,5,3,9,6,9,5.375,5.5,5.333333333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,1,0,0,-1,1021,0,1,6,61,16,3,0,0,0,0,0,0,7,1,0,False,0.08196721311475409,0.0
3138,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,5,0,11,11,0,7.25,7.25,0.0,0,0,0,0,0,0,47,0.808510638,0.191489362,0.0,0.0,1,84.21052632,0.0,0.0,0,100.0,0,1,0,0,0,-1,66005,0,0,4,51,42,6,0,0,0,0,0,0,3,1,0,True,0.0,0.0
4615,1,1,0,0,0,0,0,0,3,0,0,0,11,5,3,3,4,14,6,14,6.0,4.5,6.333333333,0,0,0,0,0,0,38,0.894736842,0.105263158,0.75,0.25,1,93.33333333,100.0,0.0,0,0.0,0,1,1,0,543,6396,0,0,1,1,87,14,3,0,0,0,0,0,2,8,1,0,False,0.3103448275862069,0.0
2353,0,1,0,0,0,0,0,0,2,0,0,0,12,4,2,3,2,8,5,8,4.166666667,4.0,4.2,0,0,0,0,0,0,17,0.235294118,0.764705882,0.307692308,0.0,1,40.0,0.0,0.0,0,0.0,0,1,0,0,70,5408,142110,0,0,5,73,13,2,5,0,0,0,0,0,8,1,0,False,0.1506849315068493,0.0
1191,0,1,0,0,0,0,0,0,2,1,0,0,5,5,1,1,6,6,3,6,3.4,1.666666667,6.0,0,0,0,0,1,0,27,0.185185185,0.814814815,0.0,0.045454545,1,6.25,0.0,0.0,0,0.0,0,1,0,0,38,3250,421761,0,1,4,32,10,2,1,0,0,0,0,0,5,1,0,False,0.0,0.0
3656,0,1,0,0,0,0,0,0,3,0,0,0,6,5,3,3,4,11,11,7,7.0,8.0,6.0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0,0.0,0.0,100.0,0,0.0,1,1,0,0,952,7083,17964,0,1,3,58,30,5,0,0,0,0,0,0,3,1,0,False,0.0,0.0
